vehicle_number,violations
FKN00GL73955,1
FKN00GL73957,1
FKN00GL73958,1
FKN00GL73959,1
FKN00GL104993,1
FKN00GL104994,1
FKN00GL104995,1
FKN00GL104996,1
FKN00GL104997,1
FKN00GL104998,1
FKN00GL104999,1
FKN00GL1050,1
FKN00GL10500,1
FKN00GL105001,1
FKN00GL105002,1
FKN00GL105003,1
FKN00GL105005,1
FKN00GL73967,1
FKN00GL73968,1
FKN00GL73969,1
FKN00GL74007,1
FKN00GL74008,1
FKN00GL74009,1
FKN00GL73980,1
FKN00GL73982,1
FKN00GL73983,1
FKN00GL73984,1
FKN00GL73985,1
FKN00GL73986,1
FKN00GL73987,1
FKN00GL73988,1
FKN00GL7399,1
FKN00GL73990,1
FKN00GL73991,1
FKN00GL73993,1
FKN00GL73966,1
FKN00GL104981,1
FKN00GL104982,1
FKN00GL104983,1
FKN00GL104984,1
FKN00GL104985,1
FKN00GL104986,1
FKN00GL104990,1
FKN00GL104963,1
FKN00GL73996,1
FKN00GL73998,1
FKN00GL73999,1
FKN00GL74000,1
FKN00GL74002,1
FKN00GL74003,1
FKN00GL74004,1
FKN00GL74006,1
FKN00GL74037,1
FKN00GL7401,1
FKN00GL74010,1
FKN00GL74013,1
FKN00GL74015,1
FKN00GL74016,1
FKN00GL74017,1
FKN00GL74018,1
FKN00GL74019,1
FKN00GL7402,1
FKN00GL74020,1
FKN00GL74021,1
FKN00GL74022,1
FKN00GL74023,1
FKN00GL73995,1
FKN00GL10498,1
FKN00GL104972,1
FKN00GL104973,1
FKN00GL104975,1
FKN00GL104977,1
FKN00GL104949,1
FKN00GL74025,1
FKN00GL74026,1
FKN00GL74027,1
FKN00GL74028,1
FKN00GL74029,1
FKN00GL7403,1
FKN00GL74030,1
FKN00GL74031,1
FKN00GL74032,1
FKN00GL74034,1
FKN00GL74035,1
FKN00GL74067,1
FKN00GL74040,1
FKN00GL74041,1
FKN00GL74042,1
FKN00GL74043,1
FKN00GL74045,1
FKN00GL74047,1
FKN00GL74048,1
FKN00GL74049,1
FKN00GL74050,1
FKN00GL74051,1
FKN00GL74052,1
FKN00GL104965,1
FKN00GL104966,1
FKN00GL104968,1
FKN00GL104969,1
FKN00GL74075,1
FKN00GL74077,1
FKN00GL74078,1
FKN00GL74079,1
FKN00GL74080,1
FKN00GL74081,1
FKN00GL74055,1
FKN00GL74057,1
FKN00GL74058,1
FKN00GL74060,1
FKN00GL74061,1
FKN00GL74062,1
FKN00GL74063,1
FKN00GL74064,1
FKN00GL74065,1
FKN00GL74066,1
FKN00GL104950,1
FKN00GL104951,1
FKN00GL104956,1
FKN00GL104957,1
FKN00GL104958,1
FKN00GL104959,1
FKN00GL10496,1
FKN00GL104960,1
FKN00GL104961,1
FKN00GL74069,1
FKN00GL7407,1
FKN00GL74070,1
FKN00GL74071,1
FKN00GL74072,1
FKN00GL74073,1
FKN00GL74074,1
FKN00GL7411,1
FKN00GL74110,1
FKN00GL74082,1
FKN00GL74083,1
FKN00GL74084,1
FKN00GL74086,1
FKN00GL74088,1
FKN00GL74089,1
FKN00GL7409,1
FKN00GL74090,1
FKN00GL74091,1
FKN00GL74092,1
FKN00GL74094,1
FKN00GL74095,1
FKN00GL74096,1
FKN00GL10495,1
FKN00GL74122,1
FKN00GL74123,1
FKN00GL74124,1
FKN00GL74125,1
FKN00GL74097,1
FKN00GL74098,1
FKN00GL74099,1
FKN00GL7410,1
FKN00GL74100,1
FKN00GL74101,1
FKN00GL74102,1
FKN00GL74104,1
FKN00GL74105,1
FKN00GL74106,1
FKN00GL74108,1
FKN00GL74109,1
FKN00GL74133,1
FKN00GL74134,1
FKN00GL74135,1
FKN00GL74137,1
FKN00GL74138,1
FKN00GL74139,1
FKN00GL7414,1
FKN00GL74111,1
FKN00GL74112,1
FKN00GL74114,1
FKN00GL74116,1
FKN00GL74117,1
FKN00GL74118,1
FKN00GL74119,1
FKN00GL74120,1
FKN00GL74121,1
FKN00GL104936,1
FKN00GL104937,1
FKN00GL104938,1
FKN00GL10494,1
FKN00GL104940,1
FKN00GL104941,1
FKN00GL104942,1
FKN00GL104943,1
FKN00GL104944,1
FKN00GL104945,1
FKN00GL104946,1
FKN00GL104948,1
FKN00GL74127,1
FKN00GL74128,1
FKN00GL7413,1
FKN00GL74130,1
FKN00GL74166,1
FKN00GL74140,1
FKN00GL74141,1
FKN00GL74142,1
FKN00GL74143,1
FKN00GL74144,1
FKN00GL74147,1
FKN00GL74148,1
FKN00GL74149,1
FKN00GL7415,1
FKN00GL74150,1
FKN00GL74151,1
FKN00GL74152,1
FKN00GL74154,1
FKN00GL74126,1
FKN00GL104935,1
FKN00GL104920,1
FKN00GL104922,1
FKN00GL104924,1
FKN00GL104925,1
FKN00GL104926,1
FKN00GL104927,1
FKN00GL104928,1
FKN00GL104929,1
FKN00GL104930,1
FKN00GL104931,1
FKN00GL104932,1
FKN00GL74156,1
FKN00GL74158,1
FKN00GL74160,1
FKN00GL74164,1
FKN00GL74165,1
FKN00GL74195,1
FKN00GL74196,1
FKN00GL74197,1
FKN00GL74198,1
FKN00GL74170,1
FKN00GL74172,1
FKN00GL74173,1
FKN00GL74175,1
FKN00GL74177,1
FKN00GL74178,1
FKN00GL7418,1
FKN00GL74180,1
FKN00GL74181,1
FKN00GL74182,1
FKN00GL74183,1
FKN00GL74155,1
FKN00GL7421,1
FKN00GL74210,1
FKN00GL74211,1
FKN00GL74212,1
FKN00GL74184,1
FKN00GL74185,1
FKN00GL74186,1
FKN00GL74187,1
FKN00GL74188,1
FKN00GL74189,1
FKN00GL7419,1
FKN00GL74190,1
FKN00GL74191,1
FKN00GL74192,1
FKN00GL74193,1
FKN00GL74194,1
FKN00GL74223,1
FKN00GL74224,1
FKN00GL74225,1
FKN00GL74226,1
FKN00GL74227,1
FKN00GL74199,1
FKN00GL7420,1
FKN00GL74200,1
FKN00GL74201,1
FKN00GL74202,1
FKN00GL74203,1
FKN00GL74204,1
FKN00GL74205,1
FKN00GL74207,1
FKN00GL74208,1
FKN00GL74209,1
FKN00GL74238,1
FKN00GL74239,1
FKN00GL7424,1
FKN00GL74240,1
FKN00GL74241,1
FKN00GL74213,1
FKN00GL74214,1
FKN00GL74215,1
FKN00GL74216,1
FKN00GL74217,1
FKN00GL74218,1
FKN00GL74219,1
FKN00GL7422,1
FKN00GL74220,1
FKN00GL74221,1
FKN00GL74222,1
FKN00GL10491,1
FKN00GL104911,1
FKN00GL104915,1
FKN00GL104916,1
FKN00GL104917,1
FKN00GL104918,1
FKN00GL104919,1
FKN00GL104891,1
FKN00GL74229,1
FKN00GL7423,1
FKN00GL74230,1
FKN00GL74231,1
FKN00GL74234,1
FKN00GL74235,1
FKN00GL74236,1
FKN00GL74237,1
FKN00GL7427,1
FKN00GL74242,1
FKN00GL74243,1
FKN00GL74244,1
FKN00GL74245,1
FKN00GL74246,1
FKN00GL74248,1
FKN00GL7425,1
FKN00GL74251,1
FKN00GL74252,1
FKN00GL74253,1
FKN00GL74254,1
FKN00GL74255,1
FKN00GL74256,1
FKN00GL74228,1
FKN00GL104906,1
FKN00GL74280,1
FKN00GL74283,1
FKN00GL74284,1
FKN00GL74285,1
FKN00GL74257,1
FKN00GL74258,1
FKN00GL74259,1
FKN00GL7426,1
FKN00GL74261,1
FKN00GL74262,1
FKN00GL74263,1
FKN00GL74264,1
FKN00GL74265,1
FKN00GL74266,1
FKN00GL74267,1
FKN00GL74268,1
FKN00GL104898,1
FKN00GL104899,1
FKN00GL10490,1
FKN00GL104900,1
FKN00GL104901,1
FKN00GL104902,1
FKN00GL104904,1
FKN00GL74272,1
FKN00GL74273,1
FKN00GL74274,1
FKN00GL74275,1
FKN00GL74276,1
FKN00GL74277,1
FKN00GL74278,1
FKN00GL74279,1
FKN00GL7428,1
FKN00GL74314,1
FKN00GL74286,1
FKN00GL74287,1
FKN00GL74290,1
FKN00GL74291,1
FKN00GL74293,1
FKN00GL74294,1
FKN00GL74295,1
FKN00GL74296,1
FKN00GL74298,1
FKN00GL74299,1
FKN00GL74271,1
FKN00GL104892,1
FKN00GL104893,1
FKN00GL104894,1
FKN00GL104895,1
FKN00GL104878,1
FKN00GL10488,1
FKN00GL104889,1
FKN00GL10489,1
FKN00GL104890,1
FKN00GL74301,1
FKN00GL74302,1
FKN00GL74303,1
FKN00GL74304,1
FKN00GL74305,1
FKN00GL74306,1
FKN00GL74307,1
FKN00GL74309,1
FKN00GL7431,1
FKN00GL74311,1
FKN00GL74312,1
FKN00GL74315,1
FKN00GL74316,1
FKN00GL74317,1
FKN00GL74318,1
FKN00GL74319,1
FKN00GL7432,1
FKN00GL74320,1
FKN00GL74321,1
FKN00GL74322,1
FKN00GL74323,1
FKN00GL74324,1
FKN00GL74325,1
FKN00GL74327,1
FKN00GL74328,1
FKN00GL74329,1
FKN00GL74300,1
FKN00GL74357,1
FKN00GL7433,1
FKN00GL74330,1
FKN00GL74331,1
FKN00GL74332,1
FKN00GL74333,1
FKN00GL74334,1
FKN00GL74335,1
FKN00GL74336,1
FKN00GL74337,1
FKN00GL74338,1
FKN00GL74339,1
FKN00GL7434,1
FKN00GL74340,1
FKN00GL74341,1
FKN00GL74342,1
FKN00GL104868,1
FKN00GL104869,1
FKN00GL10487,1
FKN00GL104870,1
FKN00GL104873,1
FKN00GL104874,1
FKN00GL104876,1
FKN00GL74345,1
FKN00GL74347,1
FKN00GL74348,1
FKN00GL74349,1
FKN00GL74351,1
FKN00GL74352,1
FKN00GL74354,1
FKN00GL74355,1
FKN00GL74356,1
FKN00GL74386,1
FKN00GL74387,1
FKN00GL7436,1
FKN00GL74361,1
FKN00GL74362,1
FKN00GL74365,1
FKN00GL74366,1
FKN00GL74367,1
FKN00GL74368,1
FKN00GL74369,1
FKN00GL7437,1
FKN00GL74370,1
FKN00GL74372,1
FKN00GL74344,1
FKN00GL104865,1
FKN00GL104867,1
FKN00GL104854,1
FKN00GL104855,1
FKN00GL104857,1
FKN00GL104858,1
FKN00GL10486,1
FKN00GL74375,1
FKN00GL74376,1
FKN00GL74377,1
FKN00GL74378,1
FKN00GL74379,1
FKN00GL7438,1
FKN00GL74380,1
FKN00GL74381,1
FKN00GL74382,1
FKN00GL74383,1
FKN00GL74384,1
FKN00GL74415,1
FKN00GL74388,1
FKN00GL74389,1
FKN00GL7439,1
FKN00GL74391,1
FKN00GL74392,1
FKN00GL74394,1
FKN00GL74395,1
FKN00GL74396,1
FKN00GL74397,1
FKN00GL74399,1
FKN00GL74400,1
FKN00GL74401,1
FKN00GL74373,1
FKN00GL10485,1
FKN00GL104853,1
FKN00GL104837,1
FKN00GL104838,1
FKN00GL10484,1
FKN00GL104840,1
FKN00GL104841,1
FKN00GL104846,1
FKN00GL104847,1
FKN00GL104819,1
FKN00GL74404,1
FKN00GL74405,1
FKN00GL74408,1
FKN00GL7441,1
FKN00GL74410,1
FKN00GL74412,1
FKN00GL74413,1
FKN00GL74414,1
FKN00GL74445,1
FKN00GL74417,1
FKN00GL74418,1
FKN00GL74419,1
FKN00GL7442,1
FKN00GL74420,1
FKN00GL74421,1
FKN00GL74423,1
FKN00GL74424,1
FKN00GL74425,1
FKN00GL74426,1
FKN00GL74427,1
FKN00GL74429,1
FKN00GL7443,1
FKN00GL74430,1
FKN00GL104836,1
FKN00GL74457,1
FKN00GL74458,1
FKN00GL74459,1
FKN00GL7446,1
FKN00GL74431,1
FKN00GL74432,1
FKN00GL74433,1
FKN00GL74434,1
FKN00GL74436,1
FKN00GL74437,1
FKN00GL74438,1
FKN00GL74439,1
FKN00GL74440,1
FKN00GL74441,1
FKN00GL74442,1
FKN00GL74444,1
FKN00GL74468,1
FKN00GL74469,1
FKN00GL7447,1
FKN00GL74470,1
FKN00GL74471,1
FKN00GL74472,1
FKN00GL74473,1
FKN00GL74474,1
FKN00GL74448,1
FKN00GL74449,1
FKN00GL74450,1
FKN00GL74451,1
FKN00GL74452,1
FKN00GL74453,1
FKN00GL74454,1
FKN00GL74456,1
FKN00GL104820,1
FKN00GL104821,1
FKN00GL104822,1
FKN00GL104823,1
FKN00GL104824,1
FKN00GL104828,1
FKN00GL104829,1
FKN00GL104831,1
FKN00GL104804,1
FKN00GL74461,1
FKN00GL74462,1
FKN00GL74463,1
FKN00GL74464,1
FKN00GL74465,1
FKN00GL74466,1
FKN00GL74467,1
FKN00GL74503,1
FKN00GL74475,1
FKN00GL74476,1
FKN00GL74477,1
FKN00GL74478,1
FKN00GL74479,1
FKN00GL7448,1
FKN00GL74480,1
FKN00GL74481,1
FKN00GL74482,1
FKN00GL74483,1
FKN00GL74484,1
FKN00GL74485,1
FKN00GL74488,1
FKN00GL74460,1
FKN00GL10482,1
FKN00GL74517,1
FKN00GL7449,1
FKN00GL74490,1
FKN00GL74491,1
FKN00GL74492,1
FKN00GL74493,1
FKN00GL74494,1
FKN00GL74495,1
FKN00GL74496,1
FKN00GL74497,1
FKN00GL74498,1
FKN00GL74499,1
FKN00GL7450,1
FKN00GL74500,1
FKN00GL74501,1
FKN00GL74502,1
FKN00GL7453,1
FKN00GL74530,1
FKN00GL74531,1
FKN00GL74532,1
FKN00GL74504,1
FKN00GL74505,1
FKN00GL74506,1
FKN00GL74507,1
FKN00GL74509,1
FKN00GL7451,1
FKN00GL74511,1
FKN00GL74512,1
FKN00GL74513,1
FKN00GL74514,1
FKN00GL74515,1
FKN00GL74516,1
FKN00GL74542,1
FKN00GL74543,1
FKN00GL74544,1
FKN00GL74545,1
FKN00GL74546,1
FKN00GL74547,1
FKN00GL74519,1
FKN00GL74520,1
FKN00GL74521,1
FKN00GL74522,1
FKN00GL74524,1
FKN00GL74525,1
FKN00GL74526,1
FKN00GL74527,1
FKN00GL74528,1
FKN00GL74529,1
FKN00GL74555,1
FKN00GL74556,1
FKN00GL74557,1
FKN00GL74558,1
FKN00GL74559,1
FKN00GL7456,1
FKN00GL74561,1
FKN00GL74533,1
FKN00GL74534,1
FKN00GL74535,1
FKN00GL74536,1
FKN00GL74538,1
FKN00GL74539,1
FKN00GL7454,1
FKN00GL74540,1
FKN00GL74541,1
FKN00GL104807,1
FKN00GL104808,1
FKN00GL10481,1
FKN00GL104810,1
FKN00GL104811,1
FKN00GL104813,1
FKN00GL104815,1
FKN00GL104816,1
FKN00GL104817,1
FKN00GL104818,1
FKN00GL74549,1
FKN00GL7455,1
FKN00GL74550,1
FKN00GL74551,1
FKN00GL74553,1
FKN00GL74554,1
FKN00GL74562,1
FKN00GL74563,1
FKN00GL74565,1
FKN00GL74567,1
FKN00GL74568,1
FKN00GL74569,1
FKN00GL7457,1
FKN00GL74570,1
FKN00GL74571,1
FKN00GL74572,1
FKN00GL74573,1
FKN00GL74574,1
FKN00GL74575,1
FKN00GL74548,1
FKN00GL104805,1
FKN00GL104806,1
FKN00GL74602,1
FKN00GL74603,1
FKN00GL74604,1
FKN00GL74605,1
FKN00GL74577,1
FKN00GL74578,1
FKN00GL74579,1
FKN00GL7458,1
FKN00GL74582,1
FKN00GL74584,1
FKN00GL74585,1
FKN00GL74587,1
FKN00GL74588,1
FKN00GL74589,1
FKN00GL7459,1
FKN00GL74590,1
FKN00GL74614,1
FKN00GL74615,1
FKN00GL74616,1
FKN00GL74617,1
FKN00GL74618,1
FKN00GL74619,1
FKN00GL7462,1
FKN00GL74592,1
FKN00GL74594,1
FKN00GL74595,1
FKN00GL74596,1
FKN00GL74597,1
FKN00GL74598,1
FKN00GL7460,1
FKN00GL74600,1
FKN00GL74601,1
FKN00GL74628,1
FKN00GL74629,1
FKN00GL7463,1
FKN00GL74630,1
FKN00GL74631,1
FKN00GL74632,1
FKN00GL74633,1
FKN00GL74634,1
FKN00GL74606,1
FKN00GL74607,1
FKN00GL74608,1
FKN00GL74609,1
FKN00GL74610,1
FKN00GL74611,1
FKN00GL74612,1
FKN00GL74613,1
FKN00GL104792,1
FKN00GL104793,1
FKN00GL104794,1
FKN00GL104795,1
FKN00GL104798,1
FKN00GL104799,1
FKN00GL10480,1
FKN00GL104800,1
FKN00GL104801,1
FKN00GL104803,1
FKN00GL104776,1
FKN00GL74621,1
FKN00GL74622,1
FKN00GL74624,1
FKN00GL74626,1
FKN00GL74627,1
FKN00GL74660,1
FKN00GL74661,1
FKN00GL74662,1
FKN00GL74663,1
FKN00GL74635,1
FKN00GL74636,1
FKN00GL74637,1
FKN00GL74638,1
FKN00GL74639,1
FKN00GL7464,1
FKN00GL74640,1
FKN00GL74641,1
FKN00GL74642,1
FKN00GL74643,1
FKN00GL74645,1
FKN00GL74649,1
FKN00GL74671,1
FKN00GL74672,1
FKN00GL74674,1
FKN00GL74675,1
FKN00GL74676,1
FKN00GL74677,1
FKN00GL74651,1
FKN00GL74652,1
FKN00GL74653,1
FKN00GL74654,1
FKN00GL74655,1
FKN00GL74656,1
FKN00GL74657,1
FKN00GL74658,1
FKN00GL74659,1
FKN00GL7466,1
FKN00GL74683,1
FKN00GL74684,1
FKN00GL74685,1
FKN00GL74687,1
FKN00GL74688,1
FKN00GL74689,1
FKN00GL7469,1
FKN00GL74690,1
FKN00GL74691,1
FKN00GL74692,1
FKN00GL74665,1
FKN00GL74666,1
FKN00GL74667,1
FKN00GL74668,1
FKN00GL74669,1
FKN00GL74670,1
FKN00GL74697,1
FKN00GL74698,1
FKN00GL74699,1
FKN00GL7470,1
FKN00GL74700,1
FKN00GL74701,1
FKN00GL74702,1
FKN00GL74703,1
FKN00GL74704,1
FKN00GL74705,1
FKN00GL74706,1
FKN00GL74707,1
FKN00GL7468,1
FKN00GL74680,1
FKN00GL74681,1
FKN00GL74682,1
FKN00GL74711,1
FKN00GL74712,1
FKN00GL74713,1
FKN00GL74714,1
FKN00GL74715,1
FKN00GL74716,1
FKN00GL74717,1
FKN00GL74718,1
FKN00GL74719,1
FKN00GL7472,1
FKN00GL74720,1
FKN00GL74721,1
FKN00GL74693,1
FKN00GL74694,1
FKN00GL74695,1
FKN00GL74696,1
FKN00GL104777,1
FKN00GL104778,1
FKN00GL104779,1
FKN00GL10478,1
FKN00GL104780,1
FKN00GL104781,1
FKN00GL104782,1
FKN00GL104785,1
FKN00GL104786,1
FKN00GL104787,1
FKN00GL104788,1
FKN00GL104789,1
FKN00GL10479,1
FKN00GL74709,1
FKN00GL7471,1
FKN00GL74710,1
FKN00GL74750,1
FKN00GL74722,1
FKN00GL74723,1
FKN00GL74724,1
FKN00GL74726,1
FKN00GL74727,1
FKN00GL74728,1
FKN00GL74729,1
FKN00GL7473,1
FKN00GL74730,1
FKN00GL74731,1
FKN00GL74732,1
FKN00GL74733,1
FKN00GL74734,1
FKN00GL74735,1
FKN00GL74708,1
FKN00GL74760,1
FKN00GL74762,1
FKN00GL74763,1
FKN00GL74764,1
FKN00GL74737,1
FKN00GL74739,1
FKN00GL7474,1
FKN00GL74740,1
FKN00GL74741,1
FKN00GL74742,1
FKN00GL74743,1
FKN00GL74744,1
FKN00GL74746,1
FKN00GL74747,1
FKN00GL74749,1
FKN00GL7475,1
FKN00GL104763,1
FKN00GL104764,1
FKN00GL104766,1
FKN00GL104767,1
FKN00GL104768,1
FKN00GL104769,1
FKN00GL10477,1
FKN00GL104771,1
FKN00GL104775,1
FKN00GL104747,1
FKN00GL74752,1
FKN00GL74754,1
FKN00GL74757,1
FKN00GL74758,1
FKN00GL74759,1
FKN00GL7476,1
FKN00GL7479,1
FKN00GL74791,1
FKN00GL74792,1
FKN00GL74794,1
FKN00GL74770,1
FKN00GL74771,1
FKN00GL74772,1
FKN00GL74773,1
FKN00GL74774,1
FKN00GL74775,1
FKN00GL74776,1
FKN00GL74777,1
FKN00GL74779,1
FKN00GL7478,1
FKN00GL74751,1
FKN00GL104762,1
FKN00GL104751,1
FKN00GL104752,1
FKN00GL104755,1
FKN00GL104756,1
FKN00GL104757,1
FKN00GL104759,1
FKN00GL10476,1
FKN00GL104732,1
FKN00GL74781,1
FKN00GL74782,1
FKN00GL74783,1
FKN00GL74784,1
FKN00GL74785,1
FKN00GL74786,1
FKN00GL74787,1
FKN00GL74788,1
FKN00GL7482,1
FKN00GL74820,1
FKN00GL74821,1
FKN00GL74822,1
FKN00GL74823,1
FKN00GL74797,1
FKN00GL74798,1
FKN00GL74799,1
FKN00GL74800,1
FKN00GL74802,1
FKN00GL74803,1
FKN00GL74805,1
FKN00GL74806,1
FKN00GL74807,1
FKN00GL74808,1
FKN00GL10475,1
FKN00GL104736,1
FKN00GL104737,1
FKN00GL104740,1
FKN00GL104741,1
FKN00GL104743,1
FKN00GL104718,1
FKN00GL74810,1
FKN00GL74811,1
FKN00GL74812,1
FKN00GL74813,1
FKN00GL74814,1
FKN00GL74815,1
FKN00GL74816,1
FKN00GL74817,1
FKN00GL74818,1
FKN00GL74819,1
FKN00GL74824,1
FKN00GL74825,1
FKN00GL74827,1
FKN00GL74828,1
FKN00GL74829,1
FKN00GL7483,1
FKN00GL74830,1
FKN00GL74831,1
FKN00GL74832,1
FKN00GL74833,1
FKN00GL74834,1
FKN00GL74836,1
FKN00GL74837,1
FKN00GL74838,1
FKN00GL7481,1
FKN00GL104733,1
FKN00GL74865,1
FKN00GL74866,1
FKN00GL74867,1
FKN00GL74839,1
FKN00GL7484,1
FKN00GL74840,1
FKN00GL74841,1
FKN00GL74842,1
FKN00GL74843,1
FKN00GL74844,1
FKN00GL74846,1
FKN00GL74847,1
FKN00GL74848,1
FKN00GL74849,1
FKN00GL7485,1
FKN00GL74850,1
FKN00GL10472,1
FKN00GL104722,1
FKN00GL104723,1
FKN00GL104729,1
FKN00GL10473,1
FKN00GL104730,1
FKN00GL104731,1
FKN00GL74855,1
FKN00GL74856,1
FKN00GL74857,1
FKN00GL74858,1
FKN00GL74859,1
FKN00GL7486,1
FKN00GL74860,1
FKN00GL74861,1
FKN00GL74864,1
FKN00GL74896,1
FKN00GL74868,1
FKN00GL74869,1
FKN00GL74870,1
FKN00GL74871,1
FKN00GL74872,1
FKN00GL74873,1
FKN00GL74874,1
FKN00GL74875,1
FKN00GL74876,1
FKN00GL74877,1
FKN00GL74878,1
FKN00GL74879,1
FKN00GL7488,1
FKN00GL74880,1
FKN00GL74853,1
FKN00GL74907,1
FKN00GL74908,1
FKN00GL74909,1
FKN00GL7491,1
FKN00GL74910,1
FKN00GL74882,1
FKN00GL74883,1
FKN00GL74884,1
FKN00GL74885,1
FKN00GL74887,1
FKN00GL74888,1
FKN00GL74889,1
FKN00GL7489,1
FKN00GL74891,1
FKN00GL74893,1
FKN00GL74894,1
FKN00GL104704,1
FKN00GL104709,1
FKN00GL104711,1
FKN00GL104713,1
FKN00GL104714,1
FKN00GL104715,1
FKN00GL104717,1
FKN00GL10469,1
FKN00GL74898,1
FKN00GL74899,1
FKN00GL7490,1
FKN00GL74900,1
FKN00GL74902,1
FKN00GL74903,1
FKN00GL74904,1
FKN00GL74906,1
FKN00GL74911,1
FKN00GL74913,1
FKN00GL74914,1
FKN00GL74915,1
FKN00GL74916,1
FKN00GL74917,1
FKN00GL74918,1
FKN00GL74919,1
FKN00GL7492,1
FKN00GL74920,1
FKN00GL74921,1
FKN00GL74922,1
FKN00GL74923,1
FKN00GL74924,1
FKN00GL74925,1
FKN00GL74897,1
FKN00GL74926,1
FKN00GL74927,1
FKN00GL74928,1
FKN00GL74929,1
FKN00GL7493,1
FKN00GL74930,1
FKN00GL74931,1
FKN00GL74932,1
FKN00GL74933,1
FKN00GL74934,1
FKN00GL74935,1
FKN00GL74936,1
FKN00GL74937,1
FKN00GL74938,1
FKN00GL74939,1
FKN00GL7494,1
FKN00GL74965,1
FKN00GL74966,1
FKN00GL74967,1
FKN00GL74969,1
FKN00GL74940,1
FKN00GL74941,1
FKN00GL74942,1
FKN00GL74944,1
FKN00GL74945,1
FKN00GL74947,1
FKN00GL74948,1
FKN00GL74949,1
FKN00GL74951,1
FKN00GL74952,1
FKN00GL74953,1
FKN00GL74954,1
FKN00GL74977,1
FKN00GL74978,1
FKN00GL74979,1
FKN00GL7498,1
FKN00GL74981,1
FKN00GL74982,1
FKN00GL74955,1
FKN00GL74956,1
FKN00GL74957,1
FKN00GL74958,1
FKN00GL74959,1
FKN00GL7496,1
FKN00GL74961,1
FKN00GL74962,1
FKN00GL74963,1
FKN00GL74964,1
FKN00GL104690,1
FKN00GL104691,1
FKN00GL104694,1
FKN00GL104695,1
FKN00GL104696,1
FKN00GL104698,1
FKN00GL104699,1
FKN00GL1047,1
FKN00GL10470,1
FKN00GL104701,1
FKN00GL74970,1
FKN00GL74971,1
FKN00GL74973,1
FKN00GL74974,1
FKN00GL74975,1
FKN00GL74976,1
FKN00GL75011,1
FKN00GL75012,1
FKN00GL74984,1
FKN00GL74986,1
FKN00GL74988,1
FKN00GL7499,1
FKN00GL74990,1
FKN00GL74991,1
FKN00GL74992,1
FKN00GL74993,1
FKN00GL74994,1
FKN00GL74995,1
FKN00GL74996,1
FKN00GL74997,1
FKN00GL74998,1
FKN00GL7497,1
FKN00GL104677,1
FKN00GL104678,1
FKN00GL104679,1
FKN00GL104680,1
FKN00GL104681,1
FKN00GL104682,1
FKN00GL104689,1
FKN00GL104660,1
FKN00GL7500,1
FKN00GL75000,1
FKN00GL75004,1
FKN00GL75005,1
FKN00GL75006,1
FKN00GL75008,1
FKN00GL75009,1
FKN00GL7501,1
FKN00GL75013,1
FKN00GL75014,1
FKN00GL75015,1
FKN00GL75016,1
FKN00GL75017,1
FKN00GL75018,1
FKN00GL75019,1
FKN00GL7502,1
FKN00GL75020,1
FKN00GL75021,1
FKN00GL75022,1
FKN00GL75023,1
FKN00GL75025,1
FKN00GL75026,1
FKN00GL75027,1
FKN00GL74999,1
FKN00GL75054,1
FKN00GL75055,1
FKN00GL75056,1
FKN00GL75028,1
FKN00GL75029,1
FKN00GL7503,1
FKN00GL75030,1
FKN00GL75031,1
FKN00GL75032,1
FKN00GL75033,1
FKN00GL75035,1
FKN00GL75036,1
FKN00GL75038,1
FKN00GL75039,1
FKN00GL7504,1
FKN00GL75041,1
FKN00GL75065,1
FKN00GL75066,1
FKN00GL75067,1
FKN00GL75068,1
FKN00GL7507,1
FKN00GL75070,1
FKN00GL75042,1
FKN00GL75043,1
FKN00GL75045,1
FKN00GL75046,1
FKN00GL75049,1
FKN00GL7505,1
FKN00GL75050,1
FKN00GL75051,1
FKN00GL75052,1
FKN00GL75053,1
FKN00GL75078,1
FKN00GL75079,1
FKN00GL7508,1
FKN00GL75080,1
FKN00GL75082,1
FKN00GL75083,1
FKN00GL75084,1
FKN00GL75085,1
FKN00GL75058,1
FKN00GL75059,1
FKN00GL7506,1
FKN00GL75060,1
FKN00GL75061,1
FKN00GL75062,1
FKN00GL75063,1
FKN00GL75064,1
FKN00GL104666,1
FKN00GL104667,1
FKN00GL104668,1
FKN00GL104669,1
FKN00GL10467,1
FKN00GL104670,1
FKN00GL104671,1
FKN00GL104672,1
FKN00GL104673,1
FKN00GL104646,1
FKN00GL75072,1
FKN00GL75073,1
FKN00GL75074,1
FKN00GL75075,1
FKN00GL75076,1
FKN00GL75077,1
FKN00GL75111,1
FKN00GL75112,1
FKN00GL75087,1
FKN00GL75089,1
FKN00GL7509,1
FKN00GL75091,1
FKN00GL75092,1
FKN00GL75094,1
FKN00GL75095,1
FKN00GL75096,1
FKN00GL75097,1
FKN00GL75098,1
FKN00GL75099,1
FKN00GL7510,1
FKN00GL75071,1
FKN00GL104664,1
FKN00GL75126,1
FKN00GL75127,1
FKN00GL75128,1
FKN00GL75129,1
FKN00GL75100,1
FKN00GL75101,1
FKN00GL75102,1
FKN00GL75103,1
FKN00GL75104,1
FKN00GL75105,1
FKN00GL75106,1
FKN00GL75107,1
FKN00GL75108,1
FKN00GL75109,1
FKN00GL7511,1
FKN00GL75110,1
FKN00GL75136,1
FKN00GL75137,1
FKN00GL7514,1
